timestamp,count
1621458000.0,3115
1640865600.0,438
1696485600.0,593
1678194000.0,0
1647453600.0,118
1666926000.0,762
1664503200.0,877
1625860800.0,939
1625680800.0,939
1664071200.0,1304
1667120400.0,0
1671030000.0,0
1674734400.0,0
1674626400.0,156
1631354400.0,200
1644469200.0,1156
1664262000.0,1266
1643266800.0,945
1629471600.0,799
1627452000.0,2057
1629183600.0,2665
1697515200.0,593
1618527600.0,0
1621893600.0,3115
1632409200.0,495
1643691600.0,298
1667253600.0,471
1618192800.0,58
1644199200.0,298
1623747600.0,1619
1658440800.0,452
1675717200.0,0
1630137600.0,271
1644966000.0,5578
1685034000.0,195
1632106800.0,1337
1648425600.0,3115
1649498400.0,35613
1683468000.0,4299
1696046400.0,0
1640142000.0,491
1621922400.0,35613
1697392800.0,0
1687330800.0,939
1645794000.0,2302
1645776000.0,298
1694113200.0,2691
1619485200.0,58
1658732400.0,3884
1689897600.0,24323
1694116800.0,4
1641672000.0,0
1642251600.0,1103
1681545600.0,0
1674115200.0,0
1622779200.0,20
1636912800.0,300
1634414400.0,902
1668531600.0,1276
1662739200.0,1706
1618840800.0,24111
1690117200.0,0
1626940800.0,0
1664575200.0,890
1646240400.0,77
1649224800.0,12602
1631768400.0,1509
1682064000.0,1438
1627059600.0,38221
1675818000.0,156
1677312000.0,0
1689372000.0,745
1667271600.0,3088
1664114400.0,431
1625187600.0,764
1684296000.0,354
1667030400.0,1203
1647457200.0,2371
1679580000.0,12602
1690671600.0,49829
1619474400.0,58
1639634400.0,398
1623038400.0,11509
1641402000.0,1156
1634140800.0,877
1626472800.0,0
1624078800.0,351
1669791600.0,1107
1662350400.0,971
1693774800.0,775
1695974400.0,431
1688472000.0,0
1635663600.0,0
1696942800.0,1054
1635105600.0,593
1628827200.0,2437
1640268000.0,317
1687989600.0,939
1618344000.0,1348
1656291600.0,36
1632124800.0,672
1637179200.0,1808
1648987200.0,1001
1627732800.0,200
1679313600.0,953
1668178800.0,789
1696982400.0,918
1693616400.0,0
1641531600.0,449
1621432800.0,938
1675735200.0,0
1624464000.0,0
1646877600.0,1203
1696104000.0,3894
1641045600.0,438
1684846800.0,10316
1628362800.0,388
1694491200.0,707
1654124400.0,35613
1689091200.0,3242
1692568800.0,775
1649160000.0,5520
1677621600.0,0
1682395200.0,0
1649610000.0,2732
1650808800.0,12602
1697742000.0,252
1650020400.0,0
1679410800.0,438
1696784400.0,0
1671987600.0,971
1648328400.0,0
1624467600.0,939
1621771200.0,1385
1628298000.0,942
1685682000.0,47
1687680000.0,16698
1694948400.0,799
1682006400.0,0
1624816800.0,0
1691316000.0,0
1630720800.0,1281
1665511200.0,693
1687035600.0,1761
1657152000.0,24323
1624496400.0,0
1688533200.0,19522
1666540800.0,2124
1672621200.0,2097
1642312800.0,1156
1649001600.0,3115
1672311600.0,745
1630076400.0,2076
1640869200.0,953
1653282000.0,35613
1678136400.0,37
1634774400.0,330
1638327600.0,1736
1668920400.0,1266
1672297200.0,893
1622692800.0,35613
1632067200.0,786
1626642000.0,2691
1692612000.0,2498
1620741600.0,2413
1651287600.0,0
1689865200.0,224
1623312000.0,35613
1675407600.0,945
1643616000.0,279
1634014800.0,3439
1659441600.0,0
1659272400.0,10565
1660402800.0,8389
1642683600.0,0
1627794000.0,1706
1622304000.0,2711
1687388400.0,775
1640624400.0,186
1645387200.0,0
1664546400.0,349
1659823200.0,0
1680138000.0,2140
1696996800.0,3894
1687431600.0,24772
1671120000.0,0
1635534000.0,5458
1639044000.0,684
1679695200.0,12602
1660046400.0,0
1647428400.0,1887
1648933200.0,2532
1690560000.0,10565
1617825600.0,58
1622934000.0,17597
1668103200.0,1797
1654563600.0,0
1634515200.0,762
1633269600.0,1531
1691456400.0,85
1661338800.0,7564
1626584400.0,764
1676505600.0,1156
1680105600.0,736
1659751200.0,0
1633413600.0,858
1654142400.0,35613
1665590400.0,593
1677456000.0,0
1640008800.0,202
1689703200.0,939
1642575600.0,1103
1664967600.0,818
1687496400.0,775
1644321600.0,590
1674763200.0,0
1684976400.0,3341
1650751200.0,1066
1681254000.0,12602
1640307600.0,1706
1656039600.0,2057
1641999600.0,595
1626915600.0,775
1685599200.0,1185
1662552000.0,4970
1670706000.0,0
1682640000.0,725
1664816400.0,0
1619438400.0,1219
1619424000.0,3115
1630558800.0,1541
1691733600.0,2665
1687773600.0,10565
1637938800.0,479
1653339600.0,745
1653411600.0,35613
1636020000.0,2799
1621969200.0,35613
1678831200.0,858
1648695600.0,0
1655938800.0,971
1691931600.0,10565
1619618400.0,1171
1673204400.0,479
1692529200.0,0
1653181200.0,17597
1635084000.0,1797
1660507200.0,0
1664481600.0,877
1673182800.0,186
1662181200.0,707
1690696800.0,616
1627585200.0,1706
1671094800.0,0
1645185600.0,0
1631048400.0,939
1624388400.0,2544
1618038000.0,58
1663401600.0,1399
1680170400.0,323
1622926800.0,17597
1636189200.0,877
1670029200.0,1856
1649394000.0,12602
1640815200.0,953
1630296000.0,0
1645207200.0,837
1658282400.0,939
1656691200.0,3884
1642896000.0,390
1654455600.0,0
1678305600.0,0
1659304800.0,2076
1654081200.0,938
1630764000.0,3242
1624744800.0,2437
1644660000.0,626
1619265600.0,2154
1689364800.0,3884
1693756800.0,22766
1647946800.0,4092
1624147200.0,24111
1645516800.0,298
1640602800.0,0
1694534400.0,22
1638968400.0,547
1658998800.0,495
1626289200.0,200
1687741200.0,939
1648285200.0,0
1696165200.0,708
1621911600.0,3115
1662602400.0,1032
1626555600.0,1541
1635188400.0,902
1623589200.0,0
1622228400.0,17597
1653822000.0,0
1673971200.0,0
1670839200.0,0
1667901600.0,1377
1618711200.0,0
1640300400.0,1706
1625356800.0,1706
1655582400.0,1484
1648836000.0,1767
1631386800.0,939
1630666800.0,2899
1644411600.0,953
1635562800.0,1109
1656565200.0,1321
1693152000.0,95848
1682053200.0,0
1662328800.0,939
1675774800.0,1301
1631606400.0,0
1633917600.0,1053
1678186800.0,0
1690844400.0,0
1644645600.0,1103
1661709600.0,9485
1623657600.0,40459
1696194000.0,2395
1670738400.0,0
1677200400.0,491
1644724800.0,626
1653876000.0,0
1687723200.0,6587
1651557600.0,9516
1681574400.0,9516
1651964400.0,1297
1652623200.0,2450
1669737600.0,0
1678485600.0,0
1624521600.0,83
1619373600.0,2154
1692198000.0,0
1623006000.0,17597
1679238000.0,1634
1636236000.0,2246
1651996800.0,4092
1649872800.0,35613
1643122800.0,336
1640689200.0,186
1680109200.0,736
1629669600.0,2441
1644148800.0,0
1692842400.0,707
1688853600.0,971
1691996400.0,95848
1625533200.0,2374
1660489200.0,0
1676289600.0,1088
1630468800.0,32571
1675998000.0,390
1647676800.0,945
1641754800.0,670
1623193200.0,35613
1652122800.0,263
1676736000.0,953
1635789600.0,23
1633165200.0,291
1631340000.0,939
1678420800.0,0
1632020400.0,0
1669226400.0,908
1617854400.0,58
1626696000.0,30721
1641484800.0,858
1642068000.0,0
1697436000.0,1107
1667332800.0,1183
1685847600.0,9516
1658689200.0,495
1633968000.0,1053
1678215600.0,0
1671026400.0,0
1690916400.0,0
1656061200.0,0
1639375200.0,431
1633305600.0,169
1667156400.0,1034
1673780400.0,893
1667246400.0,1306
1648900800.0,6536
1658775600.0,465
1628100000.0,939
1642644000.0,913
1690009200.0,43939
1685138400.0,2897
1695416400.0,19522
1625205600.0,764
1664438400.0,0
1644343200.0,789
1618131600.0,0
1658649600.0,10565
1677405600.0,0
1677024000.0,1156
1624712400.0,799
1664802000.0,3894
1624608000.0,1680
1652706000.0,1122
1632175200.0,0
1645077600.0,323
1654848000.0,0
1683327600.0,9007
1648706400.0,0
1662343200.0,939
1669561200.0,2097
1689620400.0,939
1624341600.0,0
1652648400.0,24111
1686592800.0,240
1623654000.0,12254
1654372800.0,0
1688936400.0,939
1618045200.0,3115
1697090400.0,0
1634878800.0,431
1657404000.0,26551
1686117600.0,9516
1646470800.0,0
1623186000.0,17597
1641963600.0,0
1675785600.0,0
1696330800.0,1797
1678208400.0,0
1667325600.0,1183
1679583600.0,12602
1620856800.0,2200
1638590400.0,2824
1676743200.0,953
1688821200.0,54207
1627099200.0,848
1637888400.0,0
1649120400.0,35613
1691985600.0,0
1697011200.0,689
1645034400.0,0
1619733600.0,2532
1681578000.0,9516
1689048000.0,95848
1695618000.0,3894
1630893600.0,1382
1653634800.0,35613
1678280400.0,0
1651316400.0,3341
1672448400.0,295
1662231600.0,12971
1696320000.0,918
1666584000.0,0
1630562400.0,1541
1684875600.0,11509
1651035600.0,3115
1690797600.0,0
1646301600.0,1156
1641315600.0,873
1667228400.0,169
1662984000.0,2223
1647759600.0,1103
1696136400.0,11876
1642554000.0,1103
1694358000.0,30721
1665126000.0,1797
1635235200.0,1034
1654218000.0,0
1675681200.0,0
1622710800.0,12254
1639148400.0,372
1658890800.0,1281
1697659200.0,0
1655668800.0,9516
1656853200.0,3242
1628902800.0,2437
1652050800.0,3115
1651471200.0,0
1677909600.0,0
1676962800.0,1156
1665568800.0,431
1655924400.0,939
1681416000.0,1417
1668952800.0,1183
1685631600.0,2154
1673463600.0,323
1650549600.0,5520
1654819200.0,16747
1641294000.0,0
1619121600.0,3115
1645790400.0,590
1640224800.0,2732
1630285200.0,0
1628128800.0,1706
1658246400.0,21368
1682658000.0,35613
1696291200.0,661
1690160400.0,2763
1635602400.0,1377
1691154000.0,36510
1624032000.0,0
1660597200.0,707
1656802800.0,1509
1646528400.0,0
1637233200.0,877
1626778800.0,30721
1684270800.0,354
1650913200.0,24111
1697342400.0,877
1646488800.0,0
1652007600.0,263
1679461200.0,12602
1630087200.0,2076
1633402800.0,0
1674165600.0,156
1682794800.0,5361
1671174000.0,0
1680552000.0,0
1666152000.0,1351
1624885200.0,0
1654282800.0,0
1692597600.0,939
1640577600.0,1276
1686153600.0,2450
1645437600.0,0
1659225600.0,939
1687971600.0,0
1649091600.0,5520
1632499200.0,1054
1646874000.0,1203
1670050800.0,1856
1662656400.0,2763
1691690400.0,1116
1617987600.0,1735
1684119600.0,1197
1619528400.0,17597
1656727200.0,8201
1681387200.0,2140
1631077200.0,939
1636527600.0,902
1661284800.0,939
1660323600.0,30721
1633658400.0,1053
1659952800.0,24772
1638907200.0,0
1672441200.0,295
1663117200.0,971
1656622800.0,1509
1662519600.0,1706
1652461200.0,3660
1688788800.0,939
1697374800.0,2318
1696654800.0,431
1647777600.0,1103
1677794400.0,0
1679670000.0,12602
1631098800.0,4148
1669514400.0,5174
1656018000.0,1706
1641438000.0,0
1696366800.0,693
1643284800.0,468
1663988400.0,1304
1666119600.0,202
1644361200.0,789
1668099600.0,1797
1617757200.0,0
1639821600.0,0
1679731200.0,2140
1686319200.0,12959
1664319600.0,1583
1691470800.0,8201
1679090400.0,1032
1651780800.0,17597
1680894000.0,17597
1652760000.0,1301
1632488400.0,708
1680022800.0,3115
1665504000.0,693
1672002000.0,1706
1631073600.0,939
1634454000.0,902
1690952400.0,1321
1690974000.0,0
1624590000.0,1706
1636794000.0,918
1654066800.0,938
1680285600.0,0
1624294800.0,700
1694959200.0,799
1666645200.0,169
1636729200.0,1183
1660575600.0,0
1636419600.0,902
1690099200.0,248
1686740400.0,1369
1633950000.0,5605
1688850000.0,17597
1681977600.0,2154
1694268000.0,0
1648504800.0,24111
1623769200.0,28
1653930000.0,9516
1651550400.0,3341
1654977600.0,0
1657980000.0,0
1677542400.0,0
1680735600.0,2247
1678244400.0,0
1659412800.0,939
1688749200.0,16698
1659643200.0,0
1686268800.0,24111
1691373600.0,0
1661414400.0,0
1619164800.0,4092
1660363200.0,939
1677304800.0,0
1677801600.0,0
1620180000.0,58
1647662400.0,410
1695661200.0,689
1687060800.0,0
1690776000.0,3884
1633284000.0,1306
1627938000.0,11
1639396800.0,918
1688173200.0,1706
1696546800.0,918
1646258400.0,1156
1631430000.0,939
1687597200.0,0
1621746000.0,3115
1646060400.0,953
1637532000.0,1304
1618034400.0,1767
1656590400.0,12971
1652299200.0,35613
1670936400.0,0
1668654000.0,0
1643821200.0,789
1630414800.0,0
1633543200.0,902
1664362800.0,1377
1688176800.0,1706
1655323200.0,1203
1676674800.0,953
1636214400.0,1797
1633161600.0,291
1692424800.0,12971
1652144400.0,35613
1652475600.0,35613
1635620400.0,5458
1657630800.0,8129
1670184000.0,1856
1678078800.0,0
1682870400.0,1282
1625115600.0,1384
1659114000.0,0
1628791200.0,1288
1623286800.0,35613
1643954400.0,2665
1682074800.0,0
1619002800.0,2154
1687806000.0,939
1660899600.0,224
1640725200.0,0
1633550400.0,902
1641769200.0,449
1676653200.0,953
1624694400.0,1288
1680494400.0,0
1671832800.0,1706
1676221200.0,208
1646125200.0,0
1626397200.0,0
1667718000.0,0
1687719600.0,10565
1685840400.0,6244
1665644400.0,877
1674878400.0,0
1633525200.0,2799
1646928000.0,953
1655319600.0,1619
1630220400.0,0
1659970800.0,16698
1649656800.0,3115
1627326000.0,3212
1672117200.0,0
1673445600.0,59
1638536400.0,260
1697018400.0,10565
1654221600.0,0
1696968000.0,11876
1665032400.0,877
1621947600.0,6944
1662300000.0,30721
1637132400.0,221
1631404800.0,2437
1655074800.0,0
1641268800.0,0
1696708800.0,11876
1666396800.0,1306
1695499200.0,762
1676908800.0,953
1673679600.0,0
1640955600.0,953
1661425200.0,1476
1651294800.0,0
1661061600.0,939
1696849200.0,0
1696629600.0,3894
1658048400.0,22766
1675969200.0,306
1636164000.0,877
1697313600.0,877
1654095600.0,938
1691866800.0,2665
1639342800.0,918
1650484800.0,528
1695344400.0,0
1636660800.0,593
1689818400.0,85
1686733200.0,12389
1680566400.0,0
1695834000.0,3242
1639602000.0,398
1620669600.0,736
1679122800.0,2732
1662382800.0,0
1695682800.0,485
1636628400.0,902
1665532800.0,1808
1644015600.0,449
1691092800.0,24323
1671768000.0,1032
1628636400.0,939
1681549200.0,0
1648702800.0,0
1645315200.0,169
1679860800.0,0
1653242400.0,1761
1663938000.0,90
1674338400.0,0
1662796800.0,24323
1640890800.0,438
1652727600.0,8598
1674936000.0,1103
1672099200.0,1156
1661932800.0,0
1655564400.0,0
1695204000.0,2187
1659873600.0,22766
1664877600.0,1797
1654941600.0,0
1676750400.0,953
1677006000.0,1156
1633644000.0,877
1651413600.0,35613
1678791600.0,378
1659740400.0,2441
1662346800.0,971
1627621200.0,1623
1666004400.0,1797
1676512800.0,1156
1677326400.0,243
1631955600.0,2691
1623351600.0,1619
1674518400.0,0
1646643600.0,1103
1653444000.0,35613
1624161600.0,2200
1658487600.0,799
1622250000.0,17597
1660734000.0,4
1685361600.0,3660
1648566000.0,528
1643774400.0,953
1670076000.0,202
1643428800.0,2302
1684983600.0,3341
1654236000.0,0
1619589600.0,8932
1629097200.0,0
1628697600.0,799
1638342000.0,352
1639062000.0,959
1655773200.0,0
1630155600.0,0
1637978400.0,0
1644858000.0,0
1665716400.0,2439
1658502000.0,799
1653451200.0,35613
1636552800.0,902
1691143200.0,8418
1663495200.0,0
1654869600.0,43
1634979600.0,693
1628841600.0,1512
1681538400.0,0
1688104800.0,939
1682071200.0,1438
1626382800.0,0
1646316000.0,2732
1689400800.0,2374
1638154800.0,0
1670515200.0,0
1656507600.0,0
1664053200.0,0
1658304000.0,1409
1643130000.0,0
1663668000.0,2441
1671044400.0,0
1675321200.0,789
1626012000.0,939
1651813200.0,17597
1619013600.0,2154
1683961200.0,206
1673517600.0,0
1670227200.0,0
1665320400.0,11876
1636743600.0,1183
1639969200.0,0
1637290800.0,2739
1648274400.0,0
1653570000.0,17782
1677960000.0,0
1696921200.0,593
1674417600.0,0
1693562400.0,322
1660464000.0,19246
1656226800.0,12971
1631293200.0,1951
1651370400.0,17597
1650308400.0,17597
1679662800.0,35613
1642712400.0,440
1626624000.0,30721
1667800800.0,0
1686218400.0,1761
1651118400.0,1767
1676448000.0,1156
1693998000.0,30721
1655787600.0,0
1637308800.0,558
1638763200.0,0
1691226000.0,1618
1697302800.0,877
1627009200.0,35230
1642788000.0,306
1648796400.0,0
1685620800.0,2154
1623326400.0,12254
1660449600.0,1706
1669928400.0,0
1679994000.0,3115
1623211200.0,17597
1663347600.0,2441
1672088400.0,1156
1619845200.0,0
1676790000.0,789
1694102400.0,30721
1644710400.0,2057
1683064800.0,3115
1649530800.0,3115
1630454400.0,0
1696791600.0,3894
1675134000.0,1103
1669230000.0,908
1639357200.0,918
1654336800.0,0
1643788800.0,789
1660752000.0,495
1626627600.0,0
1677963600.0,0
1687528800.0,4148
1656720000.0,8201
1665734400.0,902
1620216000.0,35613
1627455600.0,3884
1629025200.0,10565
1641902400.0,2247
1627146000.0,2252
1619431200.0,861
1661760000.0,939
1623963600.0,2247
1623315600.0,10147
1660028400.0,1541
1672596000.0,2097
1695042000.0,5539
1677956400.0,0
1697216400.0,0
1647975600.0,4092
1686970800.0,17597
1657584000.0,775
1691262000.0,17618
1640494800.0,2374
1619092800.0,468
1689919200.0,24323
1623207600.0,17597
1661497200.0,0
1666706400.0,3894
1667066400.0,0
1643400000.0,195
1687392000.0,775
1672257600.0,893
1672221600.0,295
1660550400.0,7700
1658973600.0,939
1641319200.0,0
1661457600.0,0
1653829200.0,1484
1646078400.0,291
1689739200.0,939
1665763200.0,902
1630184400.0,1230
1642172400.0,0
1693324800.0,1706
1677999600.0,491
1641168000.0,298
1664870400.0,1797
1657972800.0,24772
1686474000.0,1203
1682179200.0,736
1622548800.0,216
1624420800.0,0
1680595200.0,3115
1649624400.0,3115
1623913200.0,27327
1640044800.0,0
1679558400.0,0
1666472400.0,902
1692583200.0,1281
1649379600.0,75
1648663200.0,0
1659859200.0,0
1635120000.0,593
1689260400.0,3242
1697637600.0,973
1636765200.0,1183
1683280800.0,35613
1621774800.0,6944
1660078800.0,1541
1697400000.0,0
1677106800.0,1431
1652446800.0,3660
1681038000.0,2732
1678921200.0,0
1692838800.0,707
1690610400.0,1706
1671616800.0,1706
1682643600.0,8932
1633899600.0,2827
1628758800.0,2899
1666990800.0,762
1623348000.0,495
1638000000.0,0
1670220000.0,0
1640631600.0,186
1673744400.0,1531
1680220800.0,0
1642622400.0,1103
1626040800.0,0
1691017200.0,1321
1690257600.0,19522
1628654400.0,1509
1672232400.0,279
1654210800.0,0
1636372800.0,902
1677002400.0,1156
1632679200.0,1034
1680570000.0,0
1635552000.0,1377
1691737200.0,3242
1628020800.0,971
1697576400.0,169
1662951600.0,971
1688511600.0,0
1661684400.0,9485
1679716800.0,12602
1687651200.0,939
1691881200.0,939
1659931200.0,0
1621238400.0,938
1692464400.0,10565
1675778400.0,1301
1694995200.0,0
1664269200.0,206
1668186000.0,877
1635822000.0,0
1657850400.0,437
1649055600.0,1385
1672509600.0,0
1682431200.0,9516
1620594000.0,0
1618153200.0,0
1640250000.0,1706
1639069200.0,0
1644652800.0,0
1680530400.0,195
1659578400.0,24323
1690729200.0,35613
1679616000.0,0
1693526400.0,1706
1642564800.0,1103
1662123600.0,576
1669568400.0,2097
1635638400.0,762
1657908000.0,224
1689530400.0,3884
1621314000.0,3115
1634533200.0,762
1622584800.0,24111
1669395600.0,593
1624266000.0,19522
1649930400.0,8598
1673571600.0,323
1653271200.0,1301
1621900800.0,616
1687100400.0,26
1668794400.0,221
1690941600.0,0
1656090000.0,430
1684360800.0,17597
1667106000.0,902
1623135600.0,17597
1664222400.0,169
1629482400.0,939
1686330000.0,0
1632042000.0,985
1673305200.0,486
1658242800.0,21368
1673355600.0,186
1627578000.0,49829
1678989600.0,1706
1683997200.0,0
1685106000.0,324
1649883600.0,17597
1661346000.0,16698
1685422800.0,41
1697256000.0,221
1658761200.0,10565
1657688400.0,36510
1695859200.0,1183
1647943200.0,4092
1687449600.0,0
1666339200.0,1377
1623862800.0,19246
1661389200.0,0
1625652000.0,1951
1661763600.0,939
1676739600.0,953
1652936400.0,35613
1687413600.0,501
1620414000.0,9007
1630818000.0,2437
1641625200.0,144
1644033600.0,0
1638651600.0,11
1649696400.0,2413
1677164400.0,0
1624989600.0,103
1620637200.0,35613
1691787600.0,939
1663275600.0,0
1631390400.0,1288
1690156800.0,0
1649862000.0,263
1627956000.0,707
1639407600.0,431
1660258800.0,939
1655053200.0,12865
1669237200.0,1377
1625468400.0,1706
1666231200.0,169
1692212400.0,939
1638896400.0,0
1632801600.0,902
1686931200.0,216
1622620800.0,240
1658408400.0,0
1650963600.0,9516
1647766800.0,1103
1662854400.0,1281
1670724000.0,0
1625144400.0,0
1690196400.0,0
1626314400.0,2437
1675166400.0,913
1635019200.0,593
1676883600.0,298
1638633600.0,0
1657328400.0,20
1689141600.0,95848
1657191600.0,22078
1677423600.0,945
1628488800.0,1706
1692043200.0,95848
1683403200.0,2732
1697799600.0,31
1632466800.0,918
1667192400.0,902
1631844000.0,939
1625436000.0,1706
1670234400.0,0
1676264400.0,1088
1674525600.0,0
1677362400.0,0
1661745600.0,2437
1643515200.0,336
1624773600.0,3884
1681372800.0,1550
1694304000.0,707
1619305200.0,58
1659175200.0,22902
1652767200.0,2732
1647216000.0,1156
1642726800.0,440
1625752800.0,2899
1649840400.0,35613
1693270800.0,435
1632290400.0,1281
1691956800.0,939
1681052400.0,2732
1668193200.0,762
1618826400.0,17597
1654596000.0,0
1687755600.0,939
1682920800.0,1438
1642777200.0,306
1671116400.0,0
1654300800.0,0
1653112800.0,35613
1646136000.0,0
1692561600.0,939
1620442800.0,15691
1661176800.0,799
1648454400.0,17597
1647853200.0,1103
1696507200.0,689
1665676800.0,762
1639026000.0,1583
1654502400.0,4
1675515600.0,306
1647460800.0,2371
1656997200.0,1281
1654912800.0,0
1666299600.0,1203
1650798000.0,5520
1681009200.0,58
1681794000.0,195
1689750000.0,939
1655096400.0,35613
1633363200.0,169
1627221600.0,0
1666911600.0,762
1618880400.0,178
1685876400.0,1619
1639814400.0,0
1685059200.0,977
1649304000.0,0
1617901200.0,35613
1642996800.0,212
1652108400.0,40459
1671494400.0,5578
1672675200.0,10803
1695654000.0,708
1641103200.0,438
1677070800.0,118
1665414000.0,1001
1693389600.0,465
1652778000.0,495
1619071200.0,58
1657702800.0,7143
1618509600.0,0
1692684000.0,939
1623733200.0,9516
1690754400.0,3884
1652821200.0,8598
1679385600.0,298
1660280400.0,939
1650988800.0,24111
1682485200.0,58
1687017600.0,12254
1620205200.0,3553
1664845200.0,0
1669608000.0,1808
1680512400.0,2897
1677866400.0,0
1654909200.0,0
1643169600.0,440
1628600400.0,224
1671638400.0,1032
1636981200.0,847
1649282400.0,155
1690030800.0,586
1625234400.0,1116
1643482800.0,945
1649293200.0,0
1697166000.0,1177
1653120000.0,35613
1679832000.0,47
1686704400.0,1218
1664701200.0,221
1683921600.0,1484
1688284800.0,3884
1627797600.0,1706
1662051600.0,2252
1644177600.0,323
1630047600.0,0
1664827200.0,762
1697655600.0,1004
1685012400.0,6040
1656064800.0,10565
1621346400.0,0
1638306000.0,0
1644253200.0,945
1677078000.0,1156
1660014000.0,1382
1664830800.0,762
1675555200.0,410
1629136800.0,939
1684530000.0,1297
1617372000.0,3660
1634889600.0,1797
1650006000.0,17597
1695999600.0,37694
1670997600.0,0
1665349200.0,762
1668132000.0,1797
1689847200.0,224
1652601600.0,24111
1696086000.0,1
1656399600.0,939
1656975600.0,1281
1687348800.0,54207
1692072000.0,1509
1674064800.0,0
1650589200.0,3115
1629961200.0,0
1662098400.0,939
1665244800.0,902
1655499600.0,12254
1662696000.0,19
1630648800.0,2437
1670907600.0,0
1688734800.0,30721
1666684800.0,593
1625853600.0,939
1649516400.0,35613
1649034000.0,58
1628870400.0,289
1675886400.0,491
1652176800.0,154
1659182400.0,24287
1663909200.0,2097
1686517200.0,24510
1683154800.0,3115
1617836400.0,58
1653462000.0,1171
1676606400.0,953
1648555200.0,2868
1628539200.0,939
1626242400.0,1337
1625727600.0,1263
1637575200.0,0
1641254400.0,1032
1637834400.0,505
1630940400.0,24772
1689206400.0,435
1654394400.0,0
1638644400.0,1377
1633629600.0,2711
1673586000.0,288
1629237600.0,939
1672239600.0,180
1631138400.0,47895
1692079200.0,939
1620039600.0,7349
1681909200.0,3660
1667368800.0,918
1621054800.0,35613
1624190400.0,1438
1633093200.0,4456
1631559600.0,939
1658350800.0,939
1677499200.0,0
1689069600.0,10565
1682467200.0,1301
1629914400.0,329
1652256000.0,1171
1622570400.0,34916
1660932000.0,200
1635681600.0,479
1690902000.0,0
1621890000.0,3115
1664812800.0,593
1631127600.0,2691
1654311600.0,0
1674151200.0,0
1694469600.0,971
1684440000.0,17597
1688403600.0,1956
1687410000.0,501
1620957600.0,3115
1667563200.0,2799
1658865600.0,939
1695596400.0,704
1694512800.0,799
1656406800.0,1512
1627016400.0,939
1627225200.0,33784
1678582800.0,317
1691841600.0,10565
1679360400.0,291
1618095600.0,0
1647075600.0,4456
1674234000.0,1634
1665046800.0,945
1647738000.0,1103
1617519600.0,58
1644631200.0,79
1652576400.0,24111
1622419200.0,9516
1660057200.0,30721
1629648000.0,200
1681653600.0,35613
1690711200.0,7700
1670896800.0,0
1644152400.0,0
1688616000.0,0
1627156800.0,1706
1640088000.0,1103
1649523600.0,35613
1634598000.0,11876
1667577600.0,3439
1628524800.0,799
1628258400.0,0
1689951600.0,8418
1626238800.0,24323
1690635600.0,0
1641096000.0,953
1630335600.0,0
1618477200.0,72
1635260400.0,918
