timestamp,count
1678723200.0,885594262013278.2
1621677600.0,885594262013625.4
1639306800.0,885594262012668.8
1621458000.0,885594262013053.5
1640865600.0,885594262013512.1
1696485600.0,885594262012800.9
1678194000.0,885594262011935.9
1647453600.0,885594262012910.8
1666926000.0,885594262013159.9
1664503200.0,885594262011930.6
1625860800.0,885594262013233.5
1625680800.0,885594262013372.1
1664071200.0,885594262012470.2
1667120400.0,885594262012452.8
1671030000.0,885594262010868.5
1674734400.0,885594262012411.6
1674626400.0,885594262011351.5
1631354400.0,885594262013981.0
1644469200.0,885594262012245.8
1664262000.0,885594262012074.2
1643266800.0,885594262012487.9
1629471600.0,885594262014155.6
1627452000.0,885594262013217.8
1629183600.0,885594262012972.8
1697515200.0,885594262011713.1
1618527600.0,885594262011617.6
1621893600.0,885594262013026.1
1632409200.0,885594262014259.8
1643691600.0,885594262012485.6
1667253600.0,885594262012803.5
1618192800.0,885594262011728.0
1644199200.0,885594262012085.0
1623747600.0,885594262014398.5
1658440800.0,885594262013142.0
1675717200.0,885594262011372.8
1630137600.0,885594262012702.6
1644966000.0,885594262012432.5
1685034000.0,885594262014003.5
1632106800.0,885594262012884.8
1648425600.0,885594262012247.1
1649498400.0,885594262013303.4
1683468000.0,885594262014996.1
1696046400.0,885594262012097.9
1640142000.0,885594262011001.4
1621922400.0,885594262013223.0
1697392800.0,885594262011187.4
1687330800.0,885594262013663.8
1645794000.0,885594262013050.1
1645776000.0,885594262012147.0
1694113200.0,885594262014101.2
1619485200.0,885594262011771.0
1658732400.0,885594262013780.2
1689897600.0,885594262012904.1
1694116800.0,885594262013807.5
1641672000.0,885594262012149.1
1642251600.0,885594262012091.0
1681545600.0,885594262013194.8
1674115200.0,885594262010805.2
1622779200.0,885594262013994.6
1636912800.0,885594262012050.5
1634414400.0,885594262012523.4
1668531600.0,885594262012329.2
1662739200.0,885594262013558.0
1618840800.0,885594262013976.9
1690117200.0,885594262014303.0
1626940800.0,885594262014086.1
1664575200.0,885594262013059.5
1646240400.0,885594262011829.5
1649224800.0,885594262013244.2
1631768400.0,885594262012601.1
1682064000.0,885594262012300.4
1627059600.0,885594262013591.2
1675818000.0,885594262011067.8
1677312000.0,885594262011962.0
1689372000.0,885594262013219.0
1667271600.0,885594262012930.1
1664114400.0,885594262013461.1
1625187600.0,885594262012681.2
1684296000.0,885594262013183.8
1667030400.0,885594262013058.2
1647457200.0,885594262012754.8
1679580000.0,885594262013723.9
1690671600.0,885594262012843.6
1619474400.0,885594262012059.8
1639634400.0,885594262012146.4
1623038400.0,885594262013820.8
1641402000.0,885594262011892.0
1634140800.0,885594262013203.2
1626472800.0,885594262012831.9
1624078800.0,885594262013838.5
1669791600.0,885594262011207.5
1662350400.0,885594262013246.8
1693774800.0,885594262013278.5
1695974400.0,885594262013722.6
1688472000.0,885594262013364.6
1635663600.0,885594262011919.1
1696942800.0,885594262014334.6
1635105600.0,885594262012691.8
1628827200.0,885594262012761.9
1640268000.0,885594262012542.4
1687989600.0,885594262013609.5
1618344000.0,885594262012351.5
1656291600.0,885594262012359.9
1632124800.0,885594262013191.0
1637179200.0,885594262011926.1
1648987200.0,885594262013228.5
1627732800.0,885594262013881.2
1679313600.0,885594262013133.8
1668178800.0,885594262013226.1
1696982400.0,885594262013277.4
1693616400.0,885594262012517.0
1641531600.0,885594262011663.0
1621432800.0,885594262014197.9
1675735200.0,885594262011172.2
1624464000.0,885594262013182.8
1646877600.0,885594262012400.1
1696104000.0,885594262013305.4
1641045600.0,885594262013343.1
1684846800.0,885594262013999.0
1628362800.0,885594262013093.9
1694491200.0,885594262013113.1
1654124400.0,885594262013479.0
1689091200.0,885594262013940.9
1692568800.0,885594262013266.5
1649160000.0,885594262014101.2
1677621600.0,885594262011553.4
1682395200.0,885594262012231.8
1649610000.0,885594262013045.0
1650808800.0,885594262013925.4
1697742000.0,885594262012692.9
1650020400.0,885594262014646.2
1679410800.0,885594262013441.4
1696784400.0,885594262013949.0
1671987600.0,885594262012345.0
1648328400.0,885594262012909.2
1624467600.0,885594262013087.4
1621771200.0,885594262013629.9
1628298000.0,885594262012650.8
1685682000.0,885594262012932.2
1687680000.0,885594262014615.2
1694948400.0,885594262013842.9
1682006400.0,885594262012880.9
1624816800.0,885594262012978.1
1691316000.0,885594262013566.6
1630720800.0,885594262012253.2
1665511200.0,885594262012354.6
1687035600.0,885594262014211.6
1657152000.0,885594262013280.2
1624496400.0,885594262012259.5
1688533200.0,885594262012610.2
1666540800.0,885594262012972.8
1672621200.0,885594262012258.1
1642312800.0,885594262011890.1
1649001600.0,885594262013236.4
1672311600.0,885594262012630.8
1630076400.0,885594262013157.5
1640869200.0,885594262013549.1
1653282000.0,885594262013554.2
1678136400.0,885594262011978.1
1634774400.0,885594262012236.2
1638327600.0,885594262012329.4
1668920400.0,885594262011509.1
1672297200.0,885594262012513.2
1622692800.0,885594262014212.8
1632067200.0,885594262013456.6
1626642000.0,885594262013852.5
1692612000.0,885594262014279.2
1620741600.0,885594262013900.6
1651287600.0,885594262011740.2
1689865200.0,885594262014159.2
1623312000.0,885594262014860.4
1675407600.0,885594262012810.5
1643616000.0,885594262012352.1
1634014800.0,885594262012267.9
1659441600.0,885594262014939.9
1659272400.0,885594262014677.5
1660402800.0,885594262015818.0
1642683600.0,885594262012311.5
1627794000.0,885594262012834.4
1622304000.0,885594262014371.6
1687388400.0,885594262013233.2
1640624400.0,885594262012398.1
1645387200.0,885594262012714.0
1664546400.0,885594262013093.4
1659823200.0,885594262012707.9
1680138000.0,885594262013371.0
1696996800.0,885594262013454.8
1687431600.0,885594262014809.6
1671120000.0,885594262010735.0
1635534000.0,885594262012202.9
1639044000.0,885594262011429.5
1679695200.0,885594262012950.2
1660046400.0,885594262014844.9
1647428400.0,885594262012711.8
1648933200.0,885594262011479.5
1690560000.0,885594262014115.0
1617825600.0,885594262012260.6
1622934000.0,885594262013826.0
1668103200.0,885594262012988.0
1654563600.0,2772.0
1634515200.0,885594262012267.0
1633269600.0,885594262013153.1
1691456400.0,885594262012503.8
1661338800.0,885594262014578.6
1626584400.0,885594262013670.4
1676505600.0,885594262012443.8
1680105600.0,885594262013793.0
1659751200.0,885594262012639.1
1633413600.0,885594262012472.4
1654142400.0,885594262013460.0
1665590400.0,885594262013170.8
1677456000.0,885594262010938.4
1640008800.0,885594262011468.1
1689703200.0,885594262013619.2
1642575600.0,885594262011908.1
1664967600.0,885594262013776.9
1687496400.0,885594262013380.9
1644321600.0,885594262013264.0
1674763200.0,885594262012233.4
1684976400.0,885594262012794.0
1650751200.0,885594262012817.9
1681254000.0,885594262012815.8
1640307600.0,885594262012360.2
1656039600.0,885594262012834.5
1641999600.0,885594262012504.6
1626915600.0,885594262012995.9
1685599200.0,885594262013098.2
1662552000.0,885594262013861.4
1670706000.0,885594262010226.9
1682640000.0,885594262013135.6
1664816400.0,885594262012931.0
1619438400.0,885594262013090.6
1619424000.0,885594262012595.1
1630558800.0,885594262012358.2
1691733600.0,885594262013735.2
1687773600.0,885594262014224.2
1637938800.0,885594262011830.4
1653339600.0,885594262013378.8
1653411600.0,885594262014057.8
1636020000.0,885594262012153.5
1621969200.0,885594262013361.4
1678831200.0,885594262011753.0
1648695600.0,885594262011276.4
1655938800.0,885594262012408.9
1691931600.0,885594262014199.6
1619618400.0,885594262012881.1
1673204400.0,885594262011931.5
1692529200.0,885594262014397.8
1653181200.0,885594262013192.6
1635084000.0,885594262012887.8
1660507200.0,885594262013956.9
1664481600.0,885594262012472.1
1673182800.0,885594262012312.5
1662181200.0,885594262012836.1
1690696800.0,885594262013169.6
1627585200.0,885594262013289.8
1671094800.0,885594262010128.4
1645185600.0,885594262012913.0
1631048400.0,885594262013356.0
1624388400.0,885594262012158.6
1618038000.0,885594262012027.9
1663401600.0,885594262012659.0
1680170400.0,885594262013883.9
1622926800.0,885594262014081.9
1636189200.0,885594262012308.1
1670029200.0,885594262011074.5
1649394000.0,885594262012009.9
1640815200.0,885594262013217.8
1630296000.0,885594262012249.0
1645207200.0,885594262012251.4
1658282400.0,885594262013591.1
1656691200.0,885594262013731.4
1642896000.0,885594262011792.8
1654455600.0,2633.75
1678305600.0,885594262010822.9
1659304800.0,885594262013056.0
1654081200.0,885594262014440.4
1630764000.0,885594262013625.5
1624744800.0,885594262012477.1
1644660000.0,885594262012123.6
1619265600.0,885594262013900.0
1689364800.0,885594262013365.9
1693756800.0,885594262014304.8
1647946800.0,885594262013911.6
1624147200.0,885594262013283.4
1645516800.0,885594262012569.0
1640602800.0,885594262011939.6
1694534400.0,885594262013860.4
1638968400.0,885594262011797.8
1658998800.0,885594262013716.4
1626289200.0,885594262014083.4
1687741200.0,885594262012806.8
1648285200.0,885594262013033.9
1696165200.0,885594262014502.8
1621911600.0,885594262012753.4
1662602400.0,885594262012758.4
1626555600.0,885594262013448.9
1635188400.0,885594262012325.1
1623589200.0,885594262015953.5
1622228400.0,885594262013676.1
1653822000.0,885594262013774.4
1673971200.0,885594262011227.1
1670839200.0,885594262010095.8
1667901600.0,885594262012783.6
1618711200.0,885594262012384.8
1640300400.0,885594262012434.5
1625356800.0,885594262012978.5
1655582400.0,885594262013518.5
1648836000.0,885594262011849.9
1631386800.0,885594262013373.6
1630666800.0,885594262013525.5
1644411600.0,885594262013188.5
1635562800.0,885594262012143.2
1656565200.0,885594262012651.8
1693152000.0,885594262013615.8
1682053200.0,885594262012093.1
1662328800.0,885594262013297.0
1675774800.0,885594262011977.5
1631606400.0,885594262012632.1
1633917600.0,885594262012406.5
1678186800.0,885594262011808.2
1690844400.0,885594262012923.5
1644645600.0,885594262011725.0
1661709600.0,885594262013295.2
1623657600.0,885594262015427.5
1696194000.0,885594262013523.8
1670738400.0,885594262009651.8
1677200400.0,885594262011431.0
1644724800.0,885594262012267.9
1653876000.0,885594262012639.2
1687723200.0,885594262013782.0
1651557600.0,885594262012880.6
1681574400.0,885594262013256.2
1651964400.0,885594262012877.4
1652623200.0,885594262014567.6
1669737600.0,885594262011316.6
1678485600.0,885594262011402.8
1624521600.0,885594262013546.0
1619373600.0,885594262012776.4
1692198000.0,885594262014124.8
1623006000.0,885594262014427.9
1679238000.0,885594262013116.9
1636236000.0,885594262012723.2
1651996800.0,885594262013463.9
1649872800.0,885594262013941.2
1643122800.0,885594262011882.2
1640689200.0,885594262012720.9
1680109200.0,885594262013732.1
1629669600.0,885594262013429.1
1644148800.0,885594262012925.8
1692842400.0,885594262012972.9
1688853600.0,885594262013451.0
1691996400.0,885594262013379.6
1625533200.0,885594262012570.2
1660489200.0,885594262015410.9
1676289600.0,885594262012605.4
1630468800.0,885594262012104.5
1675998000.0,885594262011448.6
1647676800.0,885594262012403.9
1641754800.0,885594262011648.6
1623193200.0,885594262013904.1
1652122800.0,885594262014292.6
1676736000.0,885594262013398.4
1635789600.0,885594262012092.1
1633165200.0,885594262012489.8
1631340000.0,885594262013282.0
1678420800.0,885594262011449.2
1632020400.0,885594262012565.6
1669226400.0,885594262012087.0
1617854400.0,885594262011861.4
1626696000.0,885594262015411.6
1641484800.0,885594262011833.5
1642068000.0,885594262011952.6
1697436000.0,885594262010783.9
1667332800.0,885594262012578.2
1685847600.0,885594262012682.8
1658689200.0,885594262013871.0
1633968000.0,885594262013184.8
1678215600.0,885594262011031.8
1671026400.0,885594262010911.8
1690916400.0,885594262013387.9
1656061200.0,885594262013858.8
1639375200.0,885594262012423.9
1633305600.0,885594262012350.6
1667156400.0,885594262012833.0
1673780400.0,885594262012170.5
1667246400.0,885594262012852.5
1648900800.0,885594262012312.8
1658775600.0,885594262013856.5
1628100000.0,885594262013369.2
1642644000.0,885594262011831.9
1690009200.0,885594262013119.0
1685138400.0,885594262012829.1
1695416400.0,885594262012467.1
1625205600.0,885594262013192.5
1664438400.0,885594262012489.1
1644343200.0,885594262012907.6
1618131600.0,885594262012839.8
1658649600.0,885594262014200.1
1677405600.0,885594262011518.9
1677024000.0,885594262012042.1
1624712400.0,885594262013777.1
1664802000.0,885594262013425.4
1624608000.0,885594262013066.9
1652706000.0,885594262015030.5
1632175200.0,885594262012408.5
1645077600.0,885594262012491.1
1654848000.0,3930.75
1683327600.0,885594262013287.0
1648706400.0,885594262012159.2
1662343200.0,885594262013270.8
1669561200.0,885594262012371.1
1689620400.0,885594262013545.8
1624341600.0,885594262012047.2
1652648400.0,885594262013773.9
1686592800.0,885594262014984.9
1623654000.0,885594262015102.4
1654372800.0,2667.5
1688936400.0,885594262013210.4
1618045200.0,885594262012173.0
1697090400.0,885594262011614.0
1634878800.0,885594262011740.1
1657404000.0,885594262013045.9
1686117600.0,885594262013170.0
1646470800.0,885594262012233.1
1623186000.0,885594262014170.8
1641963600.0,885594262012188.2
1675785600.0,885594262011851.2
1696330800.0,885594262013702.9
1678208400.0,885594262011907.1
1667325600.0,885594262012690.2
1679583600.0,885594262013626.8
1620856800.0,885594262012947.4
1638590400.0,885594262011415.8
1676743200.0,885594262013170.0
1688821200.0,885594262014366.5
1627099200.0,885594262012746.1
1637888400.0,885594262010953.5
1649120400.0,885594262013381.4
1691985600.0,885594262012739.6
1697011200.0,885594262013844.4
1645034400.0,885594262013623.4
1619733600.0,885594262011774.4
1681578000.0,885594262013102.5
1689048000.0,885594262013397.0
1695618000.0,885594262013293.5
1630893600.0,885594262012592.5
1653634800.0,885594262014321.5
1678280400.0,885594262010896.8
1651316400.0,885594262013580.0
1672448400.0,885594262012697.1
1662231600.0,885594262013351.0
1696320000.0,885594262013242.8
1666584000.0,885594262012736.1
1630562400.0,885594262012452.0
1684875600.0,885594262013382.4
1651035600.0,885594262012167.8
1690797600.0,885594262013946.2
1646301600.0,885594262012293.5
1641315600.0,885594262011676.8
1667228400.0,885594262012982.8
1662984000.0,885594262014475.0
1647759600.0,885594262011589.1
1696136400.0,885594262013369.5
1642554000.0,885594262011718.4
1694358000.0,885594262015191.6
1665126000.0,885594262012972.1
1635235200.0,885594262012456.4
1654218000.0,2039.5
1675681200.0,885594262011934.5
1622710800.0,885594262015119.4
1639148400.0,885594262011810.6
1658890800.0,885594262012382.4
1697659200.0,885594262013196.1
1655668800.0,885594262013468.1
1656853200.0,885594262014067.4
1628902800.0,885594262012871.5
1652050800.0,885594262012664.1
1651471200.0,885594262013173.6
1677909600.0,885594262012082.5
1676962800.0,885594262012408.5
1665568800.0,885594262013048.0
1655924400.0,885594262013380.4
1681416000.0,885594262012555.9
1668952800.0,885594262012393.0
1685631600.0,885594262014077.4
1673463600.0,885594262012643.1
1650549600.0,885594262014103.0
1654819200.0,3255.75
1641294000.0,885594262011970.0
1619121600.0,885594262012337.9
1645790400.0,885594262012886.6
1640224800.0,885594262011613.2
1630285200.0,885594262013101.6
1628128800.0,885594262012573.0
1658246400.0,885594262016140.6
1682658000.0,885594262013456.0
1696291200.0,885594262013506.1
1690160400.0,885594262012904.4
1635602400.0,885594262012755.8
1691154000.0,885594262013976.8
1624032000.0,885594262014394.4
1660597200.0,885594262013812.0
1656802800.0,885594262012667.5
1646528400.0,885594262011301.5
1637233200.0,885594262012629.9
1626778800.0,885594262015047.8
1684270800.0,885594262013545.5
1650913200.0,885594262012802.4
1697342400.0,885594262011441.6
1646488800.0,885594262012600.2
1652007600.0,885594262014126.9
1679461200.0,885594262013202.6
1630087200.0,885594262012757.0
1633402800.0,885594262012003.9
1674165600.0,885594262011145.0
1682794800.0,885594262013435.6
1671174000.0,885594262010335.2
1680552000.0,885594262012103.9
1666152000.0,885594262012453.5
1624885200.0,885594262013433.0
1654282800.0,3157.25
1692597600.0,885594262013194.2
1640577600.0,885594262011929.0
1686153600.0,885594262014564.9
1645437600.0,885594262012738.0
1659225600.0,885594262013577.4
1687971600.0,885594262014407.9
1649091600.0,885594262013865.8
1632499200.0,885594262014241.1
1646874000.0,885594262012418.0
1670050800.0,885594262011030.8
1662656400.0,885594262013123.5
1691690400.0,885594262014206.1
1617987600.0,885594262013126.9
1684119600.0,885594262013655.4
1619528400.0,885594262013667.1
1656727200.0,885594262012457.0
1681387200.0,885594262013675.9
1631077200.0,885594262013035.2
1636527600.0,885594262012491.9
1661284800.0,885594262013800.4
1660323600.0,885594262015035.4
1633658400.0,885594262013026.6
1659952800.0,885594262014224.9
1638907200.0,885594262011402.8
1672441200.0,885594262012732.8
1663117200.0,885594262012471.1
1656622800.0,885594262012564.0
1662519600.0,885594262012920.9
1652461200.0,885594262014655.6
1688788800.0,885594262013434.0
1697374800.0,885594262012891.1
1696654800.0,885594262013149.5
1647777600.0,885594262012441.6
1677794400.0,885594262011406.1
1679670000.0,885594262013597.8
1631098800.0,885594262014686.4
1669514400.0,885594262012346.8
1656018000.0,885594262013208.8
1641438000.0,885594262010898.6
1696366800.0,885594262012878.0
1643284800.0,885594262012964.1
1663988400.0,885594262012647.0
1666119600.0,885594262012450.1
1644361200.0,885594262012709.6
1668099600.0,885594262013009.6
1617757200.0,885594262011596.4
1639821600.0,885594262011690.2
1679731200.0,885594262013257.9
1686319200.0,885594262015355.0
1664319600.0,885594262012012.1
1691470800.0,885594262012544.1
1679090400.0,885594262012514.6
1651780800.0,885594262013976.0
1680894000.0,885594262012790.6
1652760000.0,885594262013457.9
1632488400.0,885594262014430.5
1680022800.0,885594262012907.6
1665504000.0,885594262012754.8
1672002000.0,885594262012413.8
1631073600.0,885594262012963.2
1634454000.0,885594262012590.1
1690952400.0,885594262013278.4
1690974000.0,885594262013323.5
1624590000.0,885594262012770.2
1636794000.0,885594262012592.0
1654066800.0,885594262014007.8
1680285600.0,885594262013183.0
1624294800.0,885594262012142.1
1694959200.0,885594262013769.2
1666645200.0,885594262012680.5
1636729200.0,885594262012869.0
1660575600.0,885594262014954.9
1636419600.0,885594262012478.8
1690099200.0,885594262013806.4
1686740400.0,885594262015467.6
1633950000.0,885594262013258.6
1688850000.0,885594262013465.5
1681977600.0,885594262012938.1
1694268000.0,885594262015809.6
1648504800.0,885594262012738.9
1623769200.0,885594262015323.5
1653930000.0,885594262013446.2
1651550400.0,885594262012684.4
1654977600.0,3853.75
1657980000.0,885594262014893.6
1677542400.0,885594262011101.1
1680735600.0,885594262012861.2
1678244400.0,885594262010878.1
1659412800.0,885594262013502.4
1688749200.0,885594262014677.6
1659643200.0,885594262013613.5
1686268800.0,885594262013038.2
1691373600.0,885594262012355.6
1661414400.0,885594262013278.9
1619164800.0,885594262013096.6
1660363200.0,885594262012966.8
1677304800.0,885594262011870.8
1677801600.0,885594262011317.6
1620180000.0,885594262012353.0
1647662400.0,885594262012026.4
1695661200.0,885594262013752.9
1687060800.0,885594262013151.9
1690776000.0,885594262013418.0
1633284000.0,885594262012722.0
1627938000.0,885594262012619.9
1639396800.0,885594262012504.8
1688173200.0,885594262013376.2
1696546800.0,885594262013183.5
1646258400.0,885594262011784.8
1631430000.0,885594262013152.6
1687597200.0,885594262014406.1
1621746000.0,885594262012685.2
1646060400.0,885594262012997.5
1637532000.0,885594262011726.1
1618034400.0,885594262011933.5
1656590400.0,885594262013364.8
1652299200.0,885594262013586.1
1670936400.0,885594262010372.9
1668654000.0,885594262011988.5
1643821200.0,885594262012797.0
1630414800.0,885594262013381.2
1633543200.0,885594262012659.5
1664362800.0,885594262012987.6
1688176800.0,885594262013369.1
1655323200.0,885594262014341.2
1676674800.0,885594262013199.8
1636214400.0,885594262012778.8
1633161600.0,885594262012327.6
1692424800.0,885594262013638.2
1652144400.0,885594262013919.0
1652475600.0,885594262013646.8
1635620400.0,885594262012104.1
1657630800.0,885594262015612.5
1670184000.0,885594262010949.8
1678078800.0,885594262011062.8
1682870400.0,885594262014033.4
1625115600.0,885594262012921.8
1659114000.0,885594262014149.6
1628791200.0,885594262013812.9
1623286800.0,885594262013998.2
1643954400.0,885594262012501.6
1682074800.0,885594262012412.6
1619002800.0,885594262013403.4
1687806000.0,885594262013604.0
1660899600.0,885594262014283.4
1640725200.0,885594262012550.8
1633550400.0,885594262012371.1
1641769200.0,885594262011535.8
1676653200.0,885594262013480.9
1624694400.0,885594262013142.4
1680494400.0,885594262011494.0
1671832800.0,885594262012559.1
1676221200.0,885594262012335.1
1646125200.0,885594262011957.5
1626397200.0,885594262012931.0
1667718000.0,885594262012247.1
1687719600.0,885594262014144.1
1685840400.0,885594262012755.6
1665644400.0,885594262012756.5
1674878400.0,885594262011625.9
1633525200.0,885594262013553.0
1646928000.0,885594262013225.4
1655319600.0,885594262014658.5
1630220400.0,885594262013263.4
1659970800.0,885594262014840.1
1649656800.0,885594262012550.4
1627326000.0,885594262013772.0
1672117200.0,885594262011624.4
1673445600.0,885594262012776.0
1638536400.0,885594262012016.5
1697018400.0,885594262014155.9
1654221600.0,2566.25
1696968000.0,885594262013438.9
1665032400.0,885594262012150.4
1621947600.0,885594262014118.4
1662300000.0,885594262014142.6
1637132400.0,885594262011980.5
1631404800.0,885594262012763.8
1655074800.0,3350.5
1641268800.0,885594262012107.4
1696708800.0,885594262013459.1
1666396800.0,885594262012994.2
1695499200.0,885594262012505.0
1676908800.0,885594262013339.4
1673679600.0,885594262012515.4
1640955600.0,885594262013570.6
1661425200.0,885594262014209.2
1651294800.0,885594262012010.9
1661061600.0,885594262013062.6
1696849200.0,885594262014479.6
1696629600.0,885594262013432.5
1658048400.0,885594262014803.1
1675969200.0,885594262011944.6
1636164000.0,885594262011924.9
1697313600.0,885594262011891.9
1654095600.0,885594262014478.4
1691866800.0,885594262013558.5
1639342800.0,885594262012451.4
1650484800.0,885594262012868.0
1695344400.0,885594262011969.6
1636660800.0,885594262012322.1
1689818400.0,885594262012696.8
1686733200.0,885594262014905.8
1680566400.0,885594262011654.9
1695834000.0,885594262013942.0
1639602000.0,885594262012355.8
1620669600.0,885594262013733.0
1679122800.0,885594262012415.4
1662382800.0,885594262014012.9
1695682800.0,885594262012815.6
1636628400.0,885594262012636.6
1665532800.0,885594262011816.2
1644015600.0,885594262011765.1
1691092800.0,885594262013267.9
1671768000.0,885594262012296.8
1628636400.0,885594262013014.4
1681549200.0,885594262013544.5
1648702800.0,885594262011244.4
1645315200.0,885594262012127.6
1679860800.0,885594262012670.9
1653242400.0,885594262014463.9
1663938000.0,885594262013821.5
1674338400.0,885594262010710.2
1662796800.0,885594262013422.8
1640890800.0,885594262013412.0
1652727600.0,885594262014249.5
1674936000.0,885594262011878.2
1672099200.0,885594262011787.8
1661932800.0,885594262013159.2
1655564400.0,885594262014505.6
1695204000.0,885594262013822.9
1659873600.0,885594262014963.9
1664877600.0,885594262013649.2
1654941600.0,4105.25
1676750400.0,885594262012976.0
1677006000.0,885594262012273.5
1633644000.0,885594262013132.0
1651413600.0,885594262013838.9
1678791600.0,885594262012200.2
1659740400.0,885594262012906.1
1662346800.0,885594262013256.4
1627621200.0,885594262012975.8
1666004400.0,885594262013625.5
1676512800.0,885594262012318.9
1677326400.0,885594262011684.8
1631955600.0,885594262013629.5
1623351600.0,885594262014852.5
1674518400.0,885594262010954.6
1646643600.0,885594262011510.4
1653444000.0,885594262013009.9
1624161600.0,885594262013211.6
1658487600.0,885594262013792.9
1622250000.0,885594262013084.6
1660734000.0,885594262013752.8
1685361600.0,885594262013867.4
1648566000.0,885594262012983.9
1643774400.0,885594262013001.6
1670076000.0,885594262011282.5
1643428800.0,885594262012969.9
1684983600.0,885594262012717.2
1654236000.0,2274.0
1619589600.0,885594262012168.8
1629097200.0,885594262013251.9
1628697600.0,885594262014085.9
1638342000.0,885594262012132.2
1639062000.0,885594262011498.5
1655773200.0,885594262012065.8
1630155600.0,885594262013384.6
1637978400.0,885594262011105.5
1644858000.0,885594262012407.9
1665716400.0,885594262012350.8
1658502000.0,885594262013824.1
1653451200.0,885594262013126.6
1636552800.0,885594262013035.6
1691143200.0,885594262013859.9
1663495200.0,885594262013252.6
1654869600.0,4162.5
1634979600.0,885594262012320.8
1628841600.0,885594262013611.9
1681538400.0,885594262012929.5
1688104800.0,885594262012989.5
1682071200.0,885594262012466.6
