,timestamp,count
148,1625277600,0
149,1643637600,59
150,1689832800,0
151,1672732800,0
152,1629003600,0
153,1683385200,7
154,1674172800,0
155,1643702400,474
156,1657033200,7551
157,1690300800,0
158,1650081600,0
159,1622844000,0
160,1620604800,0
161,1691715600,0
162,1697796000,77
163,1693537200,0
164,1663016400,0
165,1643425200,0
166,1644076800,0
167,1618646400,0
168,1664190000,228
169,1672866000,0
170,1622268000,0
171,1659063600,0
172,1630429200,108
173,1657695600,17618
174,1649404800,0
175,1621148400,63
176,1683187200,366
177,1694095200,86
178,1691496000,0
179,1650816000,0
180,1672401600,0
181,1626490800,0
182,1630400400,97
183,1669539600,0
184,1677758400,0
185,1639296000,105
186,1654700400,9386
187,1696478400,0
188,1654005600,0
189,1668286800,0
190,1669662000,0
191,1624482000,0
192,1689019200,83
193,1643857200,0
194,1627390800,136
195,1633384800,1291
196,1649127600,0
197,1657450800,78
198,1683172800,0
199,1634097600,13
200,1620507600,0
201,1647446400,295
202,1674597600,0
203,1624154400,0
204,1637946000,522
205,1694142000,0
206,1627214400,0
207,1695632400,0
208,1655730000,302
209,1635098400,0
210,1676091600,0
211,1690174800,0
212,1689631200,0
213,1655589600,0
214,1686794400,0
215,1644980400,0
216,1643043600,788
217,1664359200,1420
218,1657098000,14627
219,1620514800,0
220,1647586800,1155
221,1695024000,0
222,1641009600,0
223,1642291200,0
224,1648062000,763
225,1636484400,346
226,1632913200,0
227,1618160400,0
228,1697270400,0
229,1659312000,0
230,1618434000,0
231,1693044000,0
232,1688986800,0
233,1620158400,1070
234,1681354800,0
235,1625900400,523
236,1633212000,0
237,1685124000,333
238,1630580400,205
239,1665550800,343
240,1652184000,15689
241,1669701600,0
242,1655751600,191
243,1637028000,0
244,1657249200,0
245,1648083600,0
246,1659308400,0
247,1636509600,0
248,1635940800,968
249,1637550000,0
250,1618754400,0
251,1649739600,0
252,1647284400,215
253,1680649200,0
254,1619787600,351
255,1647028800,0
256,1643144400,343
257,1670857200,0
258,1636066800,0
259,1689159600,10940
260,1677463200,0
261,1659276000,0
262,1619704800,1201
263,1675357200,0
264,1690596000,0
265,1682107200,0
266,1675609200,0
267,1636326000,0
268,1654214400,0
269,1618308000,0
270,1618282800,0
271,1632582000,0
272,1621119600,0
273,1669060800,12
274,1694498400,11
275,1636581600,0
276,1621936800,194
277,1660399200,0
278,1664236800,0
279,1626631200,484
280,1684630800,0
281,1668970800,0
282,1650492000,0
283,1654927200,0
284,1685113200,358
285,1650283200,0
286,1624410000,0
287,1618797600,0
288,1681426800,0
289,1672819200,0
290,1621879200,1179
291,1647475200,0
292,1690473600,10556
293,1696672800,0
294,1661846400,0
295,1645218000,0
296,1675926000,0
297,1697634000,873
298,1670536800,0
299,1637640000,0
300,1685491200,0
301,1640728800,0
302,1697763600,0
303,1687068000,24
304,1667959200,0
305,1686247200,25091
306,1646715600,0
307,1650103200,0
308,1644930000,0
309,1670320800,0
310,1631502000,0
311,1617454800,0
312,1697882400,22
313,1694070000,408
314,1627081200,0
315,1665540000,0
316,1655092800,0
317,1655229600,41899
318,1684926000,45
319,1697094000,488
320,1619895600,0
321,1677672000,0
322,1669172400,0
323,1673877600,0
324,1638813600,1204
325,1651708800,0
326,1672063200,0
327,1645992000,0
328,1668564000,0
329,1673726400,0
330,1697662800,0
331,1669694400,0
332,1623564000,0
333,1678640400,0
334,1650430800,0
335,1691899200,0
336,1674460800,0
337,1626278400,2035
338,1634230800,7952
339,1662393600,0
340,1645297200,138
341,1675652400,0
342,1691625600,0
343,1654084800,0
344,1643490000,0
345,1686470400,256
346,1643648400,105
347,1645578000,0
348,1632193200,0
349,1643356800,279
350,1667098800,0
351,1646920800,515
352,1636430400,0
353,1658671200,0
354,1692968400,0
355,1654225200,0
356,1659380400,0
357,1621494000,1474
358,1643983200,0
359,1682427600,76
360,1636797600,375
361,1652853600,8999
362,1661536800,0
363,1697565600,1173
364,1673798400,0
365,1686420000,318
366,1624215600,122
367,1657764000,0
368,1656504000,15755
369,1665828000,50
370,1663531200,0
371,1693710000,0
372,1670414400,0
373,1690588800,0
374,1676545200,0
375,1644422400,968
376,1689930000,0
377,1635400800,0
378,1636322400,0
379,1647241200,1882
380,1629198000,575
381,1688058000,60151
382,1650538800,0
383,1658012400,0
384,1645491600,0
385,1692741600,0
386,1624928400,0
387,1677376800,0
388,1666015200,272
389,1692936000,0
390,1688806800,1335
391,1664330400,0
392,1625180400,0
393,1619481600,0
394,1618102800,0
395,1641996000,592
396,1637420400,37
397,1659067200,0
398,1622466000,0
399,1674104400,0
400,1669892400,0
401,1651255200,0
402,1678903200,0
403,1667656800,0
404,1628949600,0
405,1696978800,0
406,1618758000,0
407,1673470800,0
408,1635145200,0
409,1652004000,0
410,1628521200,201
411,1651258800,0
412,1650074400,0
413,1633248000,13
414,1690664400,0
415,1621540800,539
416,1623304800,1492
417,1638860400,884
418,1657562400,9485
419,1675623600,0
420,1647072000,0
421,1641510000,0
422,1643342400,0
423,1656849600,178
424,1664107200,0
425,1628794800,503
426,1672333200,0
427,1674921600,0
428,1644973200,0
429,1627236000,0
430,1634954400,0
431,1628596800,86
432,1665583200,391
433,1647748800,0
434,1683255600,0
435,1627470000,86
436,1696867200,0
437,1675101600,0
438,1654740000,0
439,1622574000,9
440,1666814400,0
441,1677780000,0
442,1686690000,0
443,1660154400,0
444,1662706800,63
445,1692828000,0
446,1655359200,14654
447,1627646400,0
448,1621954800,2013
449,1661158800,0
450,1635768000,21
451,1638723600,106
452,1647136800,0
453,1682132400,0
454,1650067200,0
455,1697652000,1004
456,1619215200,0
457,1619154000,937
458,1675094400,0
459,1690005600,0
460,1641952800,0
461,1643454000,0
462,1637636400,0
463,1675522800,0
464,1620489600,0
465,1640473200,0
466,1688724000,2344
467,1617865200,0
468,1688317200,0
469,1624172400,122
470,1622563200,16
471,1623812400,0
472,1642096800,1665
473,1684274400,0
474,1691640000,0
475,1686362400,0
476,1664647200,0
477,1696525200,560
478,1692370800,0
479,1664406000,0
480,1643353200,223
481,1620183600,0
482,1681408800,0
483,1632268800,0
484,1643432400,0
485,1673402400,0
486,1653490800,9804
487,1656500400,14523
488,1671184800,0
489,1630623600,0
490,1647774000,0
491,1638622800,179
492,1620536400,0
493,1671937200,0
494,1646859600,148
495,1657245600,0
496,1686708000,0
497,1696017600,0
498,1674554400,0
499,1687878000,25798
500,1692291600,0
501,1673460000,0
502,1671534000,0
503,1673784000,0
504,1620817200,1098
505,1635588000,0
506,1647374400,406
507,1625997600,797
508,1675026000,0
509,1647622800,2547
510,1690675200,0
511,1645844400,0
512,1694005200,412
513,1632553200,0
514,1619856000,0
515,1664712000,0
516,1662598800,0
517,1673308800,0
518,1652522400,0
519,1663804800,0
520,1641704400,0
521,1632542400,0
522,1670562000,0
523,1619643600,0
524,1622581200,0
525,1658156400,6327
526,1647626400,1251
527,1649005200,0
528,1680253200,0
529,1668276000,0
530,1647918000,0
531,1648677600,0
532,1697230800,0
533,1636905600,158
534,1659621600,0
535,1683849600,0
536,1633078800,248
537,1643626800,282
538,1674050400,0
539,1668963600,0
540,1680998400,0
541,1652529600,0
542,1635559200,0
543,1682964000,0
544,1685955600,0
545,1648260000,0
546,1633032000,349
547,1666044000,0
548,1694563200,0
549,1647612000,688
550,1672909200,0
551,1629968400,0
552,1634850000,0
553,1685937600,0
554,1674500400,0
555,1674723600,0
556,1656910800,148
557,1644336000,1215
558,1646967600,0
559,1671876000,0
560,1676109600,0
561,1688097600,0
562,1688979600,0
563,1683198000,156
564,1675148400,0
565,1639360800,0
566,1693911600,90
567,1686326400,623
568,1681887600,134
569,1617487200,0
570,1664596800,0
571,1685559600,0
572,1657602000,11690
573,1631646000,418
574,1675702800,0
575,1689764400,287
576,1660636800,0
577,1636711200,743
578,1693335600,0
579,1684616400,0
580,1670990400,0
581,1687968000,33363
582,1639965600,0
583,1641250800,0
584,1660492800,0
585,1619496000,0
586,1679637600,0
587,1635786000,531
588,1693249200,0
589,1676487600,0
590,1649329200,0
591,1689778800,412
592,1671332400,0
593,1657792800,5116
594,1644228000,417
595,1668787200,0
596,1643688000,0
597,1655665200,0
598,1682672400,0
599,1658318400,7564
600,1625313600,457
601,1618750800,0
602,1630584000,302
603,1623279600,0
604,1639555200,450
605,1625965200,0
606,1638014400,76
607,1630000800,200
608,1658210400,27310
609,1663945200,0
610,1632056400,0
611,1627869600,0
612,1636106400,877
613,1651341600,0
614,1642968000,424
615,1641618000,0
616,1624269600,381
617,1664978400,213
618,1635926400,894
619,1697281200,0
620,1640106000,0
621,1622340000,0
622,1648242000,320
623,1630749600,0
624,1678417200,0
625,1685178000,29
626,1690027200,0
627,1634133600,3886
628,1636592400,0
629,1619809200,752
630,1684987200,0
631,1666317600,0
632,1654783200,12254
633,1663124400,0
634,1681351200,0
635,1663185600,12
636,1676347200,0
637,1688774400,0
638,1631012400,574
639,1618614000,0
640,1618286400,0
641,1679529600,0
642,1655125200,6472
643,1682568000,0
644,1669687200,0
645,1618239600,0
646,1649300400,0
647,1630868400,0
648,1637697600,105
649,1665579600,192
650,1635746400,10
651,1640034000,0
652,1684904400,0
653,1626710400,2009
654,1618524000,0
655,1677826800,0
656,1688698800,0
657,1663866000,0
658,1644490800,370
659,1617620400,0
660,1625734800,1691
661,1644678000,0
662,1696888800,0
663,1620975600,2800
664,1663480800,0
665,1663441200,0
666,1680350400,0
667,1631001600,496
668,1635274800,0
669,1620752400,1795
670,1651474800,0
671,1621695600,0
672,1664391600,1583
673,1643227200,536
674,1660615200,0
675,1665500400,521
676,1632625200,0
677,1697140800,231
678,1662714000,25
679,1653156000,0
680,1685476800,64
681,1665864000,46
682,1656079200,0
683,1692651600,0
684,1663228800,9
685,1652680800,24
686,1691420400,0
687,1630108800,0
688,1683374400,0
689,1654956000,0
690,1672768800,0
691,1644811200,0
692,1620568800,0
693,1629781200,84
694,1665752400,85
695,1631757600,0
696,1692475200,0
697,1651726800,0
698,1696449600,10
699,1638669600,0
700,1664992800,254
701,1676325600,0
702,1631635200,1706
703,1673683200,0
704,1636952400,0
705,1687834800,0
706,1695484800,0
707,1650657600,0
708,1696579200,0
709,1658646000,0
710,1658926800,0
711,1638864000,1766
712,1646564400,0
713,1693864800,0
714,1693414800,0
715,1688929200,0
716,1659618000,0
717,1636671600,0
718,1667534400,0
719,1689537600,0
720,1667199600,0
721,1672146000,0
722,1682802000,0
723,1694368800,0
724,1666335600,0
725,1693918800,11
726,1690002000,0
727,1673089200,0
728,1628701200,3242
729,1650142800,0
730,1680188400,0
731,1630936800,176
732,1658484000,0
733,1631764800,0
734,1634616000,302
735,1679475600,0
736,1663236000,15
737,1634932800,0
738,1686762000,32370
739,1619697600,924
740,1644048000,0
741,1680242400,0
742,1660824000,0
743,1631484000,0
744,1657303200,845
745,1690246800,0
746,1696917600,382
747,1631282400,809
748,1620367200,1914
749,1667516400,0
750,1657054800,0
751,1658113200,0
752,1646866800,0
753,1645412400,0
754,1648584000,58
755,1665630000,0
756,1667818800,0
757,1681329600,0
758,1672887600,0
759,1654732800,0
760,1642744800,200
761,1648022400,2380
762,1625464800,1268
763,1691211600,0
764,1623013200,0
765,1684674000,12
766,1634331600,0
767,1618329600,0
768,1665151200,0
769,1653386400,24059
770,1681992000,134
771,1644001200,236
772,1661198400,0
773,1655388000,17760
774,1672102800,0
775,1685930400,0
776,1629752400,0
777,1667149200,0
778,1624158000,0
779,1667991600,0
780,1648551600,86
781,1694458800,0
782,1630659600,452
783,1689505200,0
784,1648832400,177
785,1626127200,0
786,1687122000,0
787,1664024400,0
788,1658764800,0
789,1662562800,41
790,1661616000,0
791,1640646000,0
792,1679965200,0
793,1645614000,298
794,1646110800,0
795,1674327600,0
796,1651237200,0
797,1657782000,9192
798,1645826400,0
799,1643446800,0
800,1666090800,102
801,1676948400,0
802,1621022400,450
803,1639677600,398
804,1639105200,0
805,1681603200,0
806,1686567600,77
807,1656266400,318
808,1650182400,0
809,1649660400,0
810,1660730400,0
811,1633766400,79
812,1651561200,15800
813,1636819200,447
814,1671285600,0
815,1652403600,0
816,1689872400,0
817,1642892400,0
818,1620824400,1156
819,1618959600,0
820,1661511600,0
821,1671624000,0
822,1671818400,0
823,1654279200,0
824,1653865200,0
825,1691553600,0
826,1685534400,13
827,1659445200,0
828,1684526400,0
829,1637460000,0
830,1681264800,0
831,1637078400,722
832,1652731200,4308
833,1652234400,0
834,1685296800,0
835,1634054400,5051
836,1694152800,0
837,1619096400,2362
838,1682535600,112
839,1653022800,1102
840,1665702000,0
841,1630072800,0
842,1644091200,0
843,1663887600,0
844,1624698000,204
845,1671289200,0
846,1628971200,0
847,1642834800,913
848,1688738400,2544
849,1635375600,0
850,1664841600,0
851,1617728400,0
852,1672351200,0
853,1691136000,0
854,1628928000,0
855,1691146800,0
856,1658264400,0
857,1663398000,0
858,1644739200,0
859,1658059200,157
860,1661385600,0
861,1641243600,0
862,1655946000,0
863,1676257200,0
864,1653426000,0
865,1653847200,0
866,1661994000,0
867,1668672000,0
868,1657990800,0
869,1627884000,1281
870,1653760800,0
871,1692810000,0
872,1676566800,0
873,1638867600,1075
874,1697832000,31
875,1647363600,1527
876,1653951600,0
877,1679590800,0
878,1630299600,0
879,1638432000,1962
880,1664229600,0
881,1628467200,0
882,1679248800,0
883,1688436000,0
884,1685649600,63
885,1619715600,3541
886,1651075200,3124
887,1688666400,25937
888,1669114800,0
889,1640919600,0
890,1694066400,322
891,1625544000,0
892,1665421200,194
893,1655305200,27919
894,1634947200,0
895,1681848000,11
896,1628431200,0
897,1677697200,0
898,1643522400,0
899,1656075600,0
900,1626976800,1116
901,1651838400,78
902,1662991200,227
903,1678773600,0
904,1662260400,0
905,1665810000,21
906,1639476000,279
907,1627617600,0
908,1664193600,269
909,1682128800,0
910,1643806800,382
911,1618804800,0
912,1641470400,129
913,1659240000,0
914,1683612000,338
915,1676642400,0
916,1622833200,0
917,1636354800,932
918,1658404800,0
919,1648519200,0
920,1629727200,113
921,1626505200,508
922,1645686000,500
923,1671728400,0
924,1678356000,0
925,1641916800,264
926,1659942000,0
927,1692576000,0
928,1676671200,0
929,1676365200,0
930,1672660800,0
931,1635379200,0
932,1685210400,50
933,1659607200,0
934,1683676800,0
935,1661274000,0
936,1644184800,0
937,1669831200,0
938,1676714400,0
939,1687885200,35036
940,1638903600,687
941,1646042400,292
942,1657090800,30784
943,1641794400,34
944,1696719600,0
945,1660802400,0
946,1640988000,0
947,1659841200,0
948,1655690400,0
949,1625126400,2441
950,1679292000,0
951,1666400400,0
952,1646114400,0
953,1639760400,42
954,1638586800,0
955,1696039200,0
956,1686182400,0
957,1651507200,0
958,1662415200,0
959,1670198400,0
960,1666850400,0
961,1654156800,0
962,1628107200,185
963,1637373600,0
964,1623268800,436
965,1650038400,0
966,1681599600,0
967,1644904800,3
968,1632736800,113
969,1662120000,0
970,1694023200,692
971,1620057600,0
972,1652227200,0
973,1661641200,0
974,1633820400,0
975,1628139600,371
976,1684234800,250
977,1686780000,0
978,1684580400,0
979,1650783600,0
980,1684598400,0
981,1685390400,0
982,1647716400,0
983,1674435600,0
984,1634742000,2169
985,1676318400,0
986,1677099600,0
987,1681812000,11
988,1639274400,0
989,1694692800,32
990,1632178800,0
991,1635634800,0
992,1682838000,0
993,1654153200,0
994,1678698000,0
995,1633420800,5499
996,1650085200,0
997,1625670000,1586
998,1691452800,0
999,1661223600,0
1000,1630094400,0
1001,1668373200,0
1002,1690851600,0
1003,1636560000,197
1004,1622952000,0
1005,1680343200,0
1006,1628103600,285
1007,1646434800,0
1008,1685246400,0
1009,1677283200,0
1010,1659870000,0
1011,1623225600,2447
1012,1686157200,50382
1013,1621285200,0
1014,1633870800,113
1015,1666047600,0
1016,1619899200,0
1017,1617577200,0
1018,1664337600,0
1019,1676242800,0
1020,1656252000,490
1021,1664938800,0
1022,1636830000,214
1023,1694923200,0
1024,1692003600,0
1025,1684080000,0
1026,1678759200,0
1027,1691402400,0
1028,1696107600,0
1029,1637391600,210
1030,1629766800,0
1031,1646798400,0
1032,1626274800,1409
1033,1677531600,0
1034,1697724000,215
1035,1630447200,0
1036,1669611600,0
1037,1648778400,0
1038,1697241600,0
1039,1692410400,0
1040,1680508800,0
1041,1661882400,0
1042,1681966800,0
1043,1650290400,0
1044,1626073200,2716
1045,1672927200,0
1046,1663038000,0
1047,1694030400,314
1048,1695888000,154
1049,1669888800,0
1050,1676728800,0
1051,1690704000,0
1052,1633921200,0
1053,1675087200,0
1054,1622754000,0
1055,1664974800,160
1056,1662411600,0
1057,1637668800,507
1058,1659052800,0
1059,1659927600,0
1060,1668312000,0
1061,1644044400,0
1062,1692986400,0
1063,1654938000,0
1064,1619028000,998
1065,1660503600,0
1066,1628964000,0
1067,1664532000,0
1068,1652864400,6919
1069,1631707200,910
1070,1656666000,520
1071,1659783600,0
1072,1661997600,0
1073,1649062800,0
1074,1654329600,0
1075,1650265200,0
1076,1657332000,0
1077,1665230400,90
1078,1628690400,774
1079,1667001600,0
1080,1624075200,0
1081,1645135200,0
1082,1667581200,0
1083,1647435600,82
1084,1653483600,7349
1085,1677330000,0
1086,1648512000,0
1087,1692565200,0
1088,1636761600,0
1089,1639465200,1400
1090,1624046400,105
1091,1658736000,0
1092,1638694800,74
1093,1680688800,0
1094,1639440000,0
1095,1665853200,79
1096,1664550000,89
1097,1693436400,0
1098,1617616800,0
1099,1654830000,0
1100,1675454400,0
1101,1682280000,0
1102,1669334400,0
1103,1627804800,20
1104,1685656800,0
1105,1622361600,0
1106,1655355600,5736
1107,1695297600,1055
1108,1632632400,6
1109,1636938000,0
1110,1640772000,0
1111,1683320400,0
1112,1642586400,686
1113,1681898400,43
1114,1697713200,242
1115,1651518000,0
1116,1665604800,69
1117,1658779200,0
1118,1658325600,8573
1119,1653073200,44
1120,1656835200,106
1121,1663700400,238
1122,1626580800,0
1123,1637956800,72
1124,1623618000,0
1125,1649469600,0
1126,1664769600,0
1127,1670526000,0
1128,1619391600,0
1129,1634212800,2372
1130,1661540400,0
1131,1686092400,0
1132,1677074400,0
1133,1642086000,448
1134,1697360400,0
1135,1657969200,0
1136,1668798000,0
1137,1636801200,448
1138,1685142000,0
1139,1673920800,0
1140,1635134400,0
1141,1680883200,0
1142,1657263600,1378
1143,1690268400,0
1144,1669752000,0
1145,1635372000,0
1146,1666245600,0
1147,1622106000,997
1148,1657224000,14386
1149,1693713600,0
1150,1634104800,3754
1151,1651597200,15387
1152,1665129600,118
1153,1632538800,0
1154,1652986800,6758
1155,1619701200,1121
1156,1653343200,0
1157,1624298400,1113
1158,1646344800,0
1159,1679317200,0
1160,1661698800,0
1161,1669953600,0
1162,1680130800,0
1163,1627462800,73
1164,1641193200,0
1165,1651366800,0
1166,1677812400,0
1167,1622138400,2625
1168,1678654800,0
1169,1640502000,0
1170,1678852800,0
1171,1657486800,0
1172,1635015600,0
1173,1678161600,0
1174,1682355600,32
1175,1675861200,0
1176,1692864000,0
1177,1644289200,0
1178,1668506400,0
1179,1669165200,0
1180,1668621600,0
1181,1652544000,0
1182,1696345200,358
1183,1624219200,100
1184,1637031600,0
1185,1627606800,0
1186,1674975600,0
1187,1652223600,0
1188,1681034400,0
1189,1628287200,0
1190,1676142000,0
1191,1678125600,0
1192,1641060000,0
1193,1624132800,176
1194,1658880000,0
1195,1640361600,69
1196,1674306000,0
1197,1638986400,2688
1198,1628438400,0
1199,1654552800,0
1200,1638151200,0
1201,1673344800,0
1202,1635876000,1165
1203,1693137600,0
1204,1690203600,0
1205,1643155200,0
1206,1621029600,0
1207,1674273600,0
1208,1696374000,0
1209,1687150800,0
1210,1675911600,0
1211,1675123200,0
1212,1689760800,238
1213,1690448400,5539
1214,1696474800,0
1215,1628632800,0
1216,1667559600,34
1217,1691096400,0
1218,1621414800,865
1219,1690894800,0
1220,1634252400,699
1221,1650254400,0
1222,1677060000,0
1223,1679320800,0
1224,1673290800,0
1225,1635303600,0
1226,1658919600,0
1227,1631462400,0
1228,1625875200,0
1229,1652155200,0
1230,1657198800,23624
1231,1689382800,0
1232,1676804400,0
1233,1662192000,0
1234,1644307200,5134
1235,1688191200,0
1236,1671498000,0
1237,1645930800,0
1238,1618203600,0
1239,1651579200,9901
1240,1678366800,0
1241,1650726000,0
1242,1624024800,97
1243,1661569200,0
1244,1672077600,0
1245,1656626400,0
1246,1690192800,0
1247,1676260800,0
1248,1664017200,0
1249,1640703600,0
1250,1629630000,0
1251,1678032000,0
1252,1684533600,0
1253,1675422000,0
1254,1668510000,0
1255,1672470000,0
1256,1636480800,514
1257,1696636800,0
1258,1643572800,0
1259,1695240000,894
1260,1678453200,0
1261,1639580400,10
1262,1643493600,0
1263,1696604400,0
1264,1683298800,0
1265,1617800400,0
1266,1676030400,0
1267,1690081200,0
1268,1632189600,0
1269,1650769200,0
1270,1690056000,0
1271,1679061600,0
1272,1643277600,115
1273,1634587200,2670
1274,1660032000,0
1275,1690171200,0
1276,1690686000,0
1277,1693576800,0
1278,1656154800,0
1279,1654509600,4
1280,1641481200,28
1281,1640232000,0
1282,1633014000,529
1283,1689393600,0
1284,1689706800,11980
1285,1669435200,0
1286,1686204000,17057
1287,1633316400,0
1288,1619766000,2162
1289,1696471200,0
1290,1686355200,0
1291,1675080000,0
1292,1629403200,106
1293,1655215200,38413
1294,1692817200,0
1295,1638568800,0
1296,1621440000,2371
1297,1618812000,2532
1298,1682938800,0
1299,1644066000,0
1300,1627322400,499
1301,1687539600,164
1302,1672563600,0
1303,1650384000,0
1304,1629792000,0
1305,1686801600,0
1306,1664287200,3254
1307,1681801200,318
1308,1626570000,0
1309,1640041200,0
1310,1656741600,256
1311,1644991200,281
1312,1690959600,0
1313,1662667200,1405
1314,1669582800,0
1315,1688518800,0
1316,1651136400,2592
1317,1624240800,0
1318,1671264000,0
1319,1633514400,2795
1320,1620439200,0
1321,1654653600,0
1322,1635714000,0
1323,1686434400,0
1324,1658383200,0
1325,1664445600,1066
1326,1625536800,0
1327,1683252000,0
1328,1637719200,0
1329,1650409200,0
1330,1630706400,0
1331,1688392800,519
1332,1634864400,0
1333,1694862000,0
1334,1675764000,0
1335,1667692800,0
1336,1678708800,0
1337,1689120000,0
1338,1640124000,0
1339,1662310800,0
1340,1631739600,0
1341,1620979200,1730
1342,1618005600,0
1343,1622102400,1471
1344,1630004400,172
1345,1643652000,920
1346,1620676800,736
1347,1694757600,0
1348,1685282400,0
1349,1630591200,654
1350,1663542000,0
1351,1692511200,0
1352,1691539200,0
1353,1621630800,0
1354,1660262400,0
1355,1642590000,536
1356,1696363200,274
1357,1629007200,0
1358,1651212000,0
1359,1658527200,0
1360,1693447200,0
1361,1627930800,368
1362,1637715600,0
1363,1684476000,0
1364,1696618800,0
1365,1643997600,252
1366,1660604400,0
1367,1652724000,9287
1368,1628506800,277
1369,1646769600,254
1370,1639443600,0
1371,1686974400,0
1372,1637100000,0
1373,1641225600,0
1374,1621717200,0
1375,1677528000,0
1376,1679421600,0
1377,1639738800,0
1378,1687788000,275
1379,1666868400,0
1380,1626508800,637
1381,1631412000,0
1382,1681790400,0
1383,1619780400,1342
1384,1659981600,0
1385,1627995600,737
1386,1683396000,8
1387,1683313200,49
1388,1621882800,633
1389,1641171600,0
1390,1636542000,364
1391,1623942000,1484
1392,1697050800,210
1393,1650776400,0
1394,1693807200,0
1395,1673676000,0
1396,1627358400,0
1397,1634572800,7929
1398,1622498400,0
1399,1674835200,0
1400,1618052400,0
1401,1664092800,0
1402,1654034400,0
1403,1659902400,0
1404,1619535600,2732
1405,1670727600,0
1406,1642518000,208
1407,1648231200,685
1408,1656525600,16148
1409,1643842800,0
1410,1619928000,0
1411,1692417600,0
1412,1680591600,0
1413,1623855600,1074
1414,1673906400,0
1415,1666040400,0
1416,1662210000,0
1417,1653220800,0
1418,1683223200,124
1419,1651165200,4109
1420,1663639200,0
1421,1654743600,0
1422,1668538800,0
1423,1660197600,0
1424,1625122800,3646
1425,1663030800,0
1426,1676833200,0
1427,1650470400,0
1428,1675936800,0
1429,1693220400,0
1430,1648587600,0
1431,1623027600,0
1432,1668391200,0
1433,1624413600,0
1434,1618063200,0
1435,1618894800,1301
1436,1690048800,0
1437,1680724800,0
1438,1679842800,0
1439,1666839600,0
1440,1644764400,0
1441,1640372400,0
1442,1683846000,0
1443,1628067600,457
1444,1629705600,345
1445,1680001200,0
1446,1625493600,883
1447,1621472400,0
1448,1645423200,293
1449,1643612400,781
1450,1683734400,433
1451,1656403200,35246
1452,1690653600,0
1453,1653400800,22029
1454,1687096800,35
1455,1694271600,0
1456,1689580800,0
1457,1679400000,0
1458,1620583200,0
1459,1622156400,0
1460,1673658000,0
1461,1629709200,248
1462,1694613600,173
1463,1636603200,0
1464,1688504400,0
1465,1617753600,0
1466,1685901600,0
1467,1671955200,0
1468,1642352400,0
1469,1690909200,0
1470,1688061600,46765
1471,1651849200,0
1472,1624017600,462
1473,1674871200,0
1474,1671220800,0
1475,1668866400,0
1476,1669795200,0
1477,1626865200,496
1478,1653192000,0
1479,1660320000,0
1480,1662541200,10
1481,1690034400,0
